Company,TypeName,Inches,Ram,OpSys,Weight,Price,Cpu_brand_temp,Gpu_brand_temp,Touchscreen,IPS,X_res,PPI,SSD,HDD,Hybrid,Cpu_brand,Cpu_tier,Cpu_speed,Gpu_brand,Dedicated_gpu
Dell,Notebook,15.6,8,Windows 10,1.93,11.197410561265002,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.2,10.656953538743746,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i5,1.6,amd,1
HP,Notebook,15.6,4,Windows 10,1.86,9.964544419744591,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,other,1.6,intel,0
HP,Gaming,17.3,12,Windows 10,2.62,11.470557693018055,Intel,Nvidia,0,0,1920,127.33567457123112,0,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,14.0,8,Windows 10,1.87,10.731351797533883,Intel,Nvidia,0,1,1920,157.3505121487356,256,0,0,Intel,i7,2.7,nvidia,1
Dell,Ultrabook,13.3,8,Windows 10,1.2,11.219087416653776,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,i7,1.8,intel,0
Dell,Notebook,14.0,4,Windows 10,1.6,10.576640004149553,Intel,Intel,0,0,1920,157.3505121487356,128,0,0,Intel,i3,2.5,intel,0
HP,Ultrabook,13.3,8,Windows 10,1.34,11.018737334023916,Intel,Intel,0,1,3200,276.053530085501,256,0,0,Intel,i7,2.7,intel,0
Acer,Gaming,15.6,8,Linux,2.4,10.65769314316572,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
Asus,Notebook,15.6,4,Windows 10,2.0,9.830686725695612,AMD,AMD,0,0,1366,100.45466986113652,0,500,0,AMD,other,1.8,amd,1
HP,Notebook,15.6,4,Windows 10,2.1,10.534494400670454,Intel,Intel,0,0,1920,141.21199808219862,128,0,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,14.0,4,Windows 10,1.87,10.641268652988298,Intel,Intel,0,0,1920,157.3505121487356,0,500,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,No OS,2.15,10.111923799719232,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,Windows 10,1.86,9.959544582297465,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,i3,2.5,intel,0
Lenovo,Notebook,15.6,8,Windows 10,1.99,11.430870367130519,Intel,Intel,0,1,1920,141.21199808219862,512,0,0,Intel,i7,2.7,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,10.188204734039374,Intel,Intel,0,0,1920,141.21199808219862,128,0,0,Intel,i3,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,1.9,10.9939706755559,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
Dell,Gaming,17.3,16,Windows 10,4.42,11.876204593197345,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
HP,Notebook,17.3,8,Windows 10,2.65,10.274820461681916,Intel,Intel,0,0,1600,106.11306214269258,0,1024,0,Intel,i3,2.5,intel,0
HP,Notebook,17.3,8,Windows 10,2.63,11.130191046138895,Intel,Nvidia,0,0,1920,127.33567457123112,0,1024,0,Intel,i7,2.7,nvidia,1
Lenovo,Notebook,17.3,6,Windows 10,2.8,10.830989602063529,Intel,Nvidia,0,0,1600,106.11306214269258,128,1024,0,Intel,i7,2.7,nvidia,1
HP,Notebook,15.6,6,Windows 10,1.91,10.319298688776522,AMD,AMD,0,1,1920,141.21199808219862,128,0,0,AMD,other,2.5,amd,1
Dell,Notebook,15.6,4,Windows 10,2.18,10.401918032928819,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.5,amd,1
Acer,2 in 1 Convertible,11.6,4,Windows 10,1.25,9.830686725695612,Intel,Intel,1,1,1920,189.90579052433608,0,0,0,Intel,celeron,2.0,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.05,10.421310636870407,Intel,Intel,0,0,1920,141.21199808219862,128,0,0,Intel,i3,2.7,intel,0
HP,Ultrabook,13.3,16,Windows 10,1.16,11.558818102026148,Intel,Intel,1,1,3200,276.053530085501,512,0,0,Intel,other,1.2,intel,0
Lenovo,Notebook,17.3,8,Windows 10,3.4,11.98160146330393,Intel,Nvidia,0,1,1920,127.33567457123112,256,0,0,Intel,i7,2.8,nvidia,1
Asus,Notebook,15.6,8,Windows 10,2.5,10.707794102852903,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,nvidia,1
Dell,Ultrabook,13.3,8,Windows 10,1.21,11.352706476813816,Intel,Intel,1,1,3840,331.2642361026012,128,0,0,Intel,i5,1.6,intel,0
Dell,Notebook,15.6,4,Windows 10,1.93,10.841471672111513,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.6,intel,0
Fujitsu,Notebook,15.6,8,Windows 10,2.2,10.580884344379838,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,9.816257242491497,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,other,1.1,intel,0
Lenovo,Notebook,14.0,4,Windows 10,2.02,10.873284927533353,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i5,2.5,intel,0
HP,Workstation,17.3,8,Windows 10,3.14,11.504434994721837,Intel,Nvidia,0,0,1600,106.11306214269258,0,500,0,Intel,i5,2.8,nvidia,1
HP,Notebook,14.0,8,Windows 10,1.94,9.939188617449547,Intel,Intel,0,0,1366,111.93520355955212,0,2048,0,Intel,other,1.6,intel,0
HP,Notebook,15.6,6,Windows 10,1.95,10.451022662038508,AMD,AMD,0,1,1920,141.21199808219862,256,0,0,AMD,other,2.5,amd,1
Lenovo,Notebook,15.6,8,Windows 10,2.3,10.697009339741529,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.05,10.505007263781431,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,i5,1.6,intel,0
Toshiba,Ultrabook,14.0,16,Windows 10,1.24,11.506587421942397,Intel,Intel,1,0,1920,157.3505121487356,512,0,0,Intel,i7,2.7,intel,0
Lenovo,Gaming,17.3,32,Windows 10,4.6,11.862776660000488,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.7,nvidia,1
MSI,Gaming,17.3,16,Windows 10,4.14,11.887258424442937,Intel,Nvidia,0,0,1920,127.33567457123112,512,1024,0,Intel,i7,2.9,nvidia,1
Dell,Notebook,15.6,8,Linux,2.2,10.594338418582844,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,amd,1
Mediacom,Notebook,14.0,4,Windows 10,1.45,9.939188617449547,Intel,Intel,0,1,1920,157.3505121487356,32,0,0,Intel,celeron,1.1,intel,0
Dell,Notebook,15.6,8,Windows 10,1.9,10.891818824899195,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.6,intel,0
HP,Notebook,13.3,4,Windows 10,1.49,10.55344848760242,Intel,Intel,0,0,1920,165.6321180513006,128,0,0,Intel,i3,2.4,intel,0
Dell,Notebook,15.6,16,Windows 10,1.93,11.313414686766107,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.8,nvidia,1
Dell,Netbook,11.6,4,Chrome OS,1.26,9.662600003493079,Intel,Intel,0,0,1366,135.0942111925629,0,0,0,Intel,celeron,1.6,intel,0
MSI,Gaming,17.3,16,Windows 10,4.5,11.737314000969286,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i7,2.7,nvidia,1
HP,Gaming,17.3,16,Windows 10,3.78,11.287459719448945,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Ultrabook,14.0,12,Windows 10,1.4,11.397945945786494,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i7,2.6,intel,0
Lenovo,Notebook,15.6,12,Windows 10,2.2,10.387410112463472,Intel,Intel,1,0,1366,100.45466986113652,0,1024,0,Intel,i7,1.8,intel,0
Asus,Gaming,17.3,8,Windows 10,2.73,11.454306455567952,Intel,Nvidia,0,1,1920,127.33567457123112,128,1024,0,Intel,i5,2.5,nvidia,1
Asus,2 in 1 Convertible,15.6,8,Windows 10,2.2,10.580884344379838,Intel,Intel,1,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,12,Windows 10,2.2,10.830989602063529,AMD,AMD,0,0,1920,141.21199808219862,512,0,0,AMD,other,3.6,amd,1
Dell,2 in 1 Convertible,11.6,4,Windows 10,1.39,10.377509348127942,Intel,Intel,1,0,1366,135.0942111925629,128,0,0,Intel,other,1.0,intel,0
Samsung,Notebook,15.6,16,Windows 10,2.5,11.413367194793471,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,17.3,4,No OS,2.8,10.246584937175161,Intel,Intel,0,0,1920,127.33567457123112,0,500,0,Intel,i3,2.5,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.29,10.104652126020449,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.3,intel,0
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,11.588895274257608,Intel,Intel,1,1,1920,165.6321180513006,512,0,0,Intel,i7,2.7,intel,0
Lenovo,Notebook,14.0,8,Windows 10,1.7,11.271308832122036,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
Dell,2 in 1 Convertible,12.5,8,Windows 10,1.34,11.396151170363474,Intel,Intel,1,0,1920,176.23257360658386,256,0,0,Intel,i5,2.5,intel,0
Dell,Workstation,15.6,8,Windows 10,2.06,11.450343854500035,Intel,Nvidia,1,0,1920,141.21199808219862,256,0,0,Intel,i7,2.8,nvidia,1
HP,Notebook,15.6,8,Windows 10,1.84,11.081362552451946,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,intel,0
HP,Notebook,15.6,4,Windows 10,2.1,10.480595580990489,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.4,intel,0
Acer,Notebook,14.0,4,Windows 10,1.6,9.771675823299722,Intel,Intel,0,0,1920,157.3505121487356,0,0,0,Intel,celeron,1.1,intel,0
MSI,Gaming,17.3,16,Windows 10,4.14,11.671327551888611,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,4,Linux,2.18,10.117638793948517,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.5,amd,1
MSI,Gaming,15.6,16,Windows 10,1.8,11.715798714845754,Intel,Nvidia,0,0,3840,282.42399616439724,256,2048,0,Intel,i7,2.8,nvidia,1
Toshiba,Notebook,15.6,8,Windows 10,2.2,11.219087416653776,Intel,Intel,0,1,1920,141.21199808219862,256,0,0,Intel,i7,2.5,intel,0
Lenovo,Notebook,15.6,6,Windows 10,2.4,10.310648555135304,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,intel,0
Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2.0,11.14492549142712,Intel,Intel,1,1,1920,141.21199808219862,256,0,0,Intel,i7,2.8,intel,0
Acer,Notebook,14.0,4,Windows 10,1.6,9.830686725695612,Intel,Intel,0,0,1366,111.93520355955212,0,0,0,Intel,other,1.6,intel,0
Dell,Gaming,15.6,16,Windows 10,2.59,10.754378652356438,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,4,Linux,2.18,10.071202618702882,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.0,intel,0
Dell,Notebook,15.6,4,Linux,2.25,9.858935694046775,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.0,intel,0
Dell,Notebook,15.6,4,Linux,1.93,10.742925749387153,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.6,intel,0
Asus,Gaming,17.3,8,Windows 10,3.0,11.038625258642542,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,4,Linux,2.18,10.319474445348318,Intel,AMD,0,0,1920,141.21199808219862,128,0,0,Intel,i5,2.5,amd,1
HP,Ultrabook,15.6,8,Windows 10,1.84,11.211913881327705,Intel,Intel,0,0,1920,141.21199808219862,512,0,0,Intel,i7,2.7,intel,0
MSI,Gaming,15.6,16,Windows 10,2.94,11.702161236727294,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.8,nvidia,1
Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,9.913146751905726,Intel,Intel,1,1,1366,135.0942111925629,0,0,0,Intel,celeron,1.6,intel,0
HP,Notebook,14.0,8,Windows 10,2.31,11.000226754739211,Intel,Intel,0,0,1366,111.93520355955212,256,0,0,Intel,i5,2.6,intel,0
Lenovo,Notebook,14.0,8,Windows 7,1.65,11.265184359047494,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Windows 10,2.2,10.629737732680555,Intel,AMD,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,1.6,amd,1
Fujitsu,Notebook,15.6,8,Windows 10,2.2,10.65894546204638,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,4,Windows 7,1.88,10.81291397887887,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.2,10.776864937870439,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,nvidia,1
Lenovo,Notebook,15.6,4,No OS,2.2,10.124069425552399,Intel,Intel,0,0,1920,141.21199808219862,128,0,0,Intel,i5,2.5,intel,0
Asus,2 in 1 Convertible,13.3,6,Windows 10,1.5,10.435510501143598,Intel,Intel,1,0,1920,165.6321180513006,0,1024,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,2.0,11.482163118760115,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.8,nvidia,1
Asus,Ultrabook,14.0,16,Windows 10,1.1,11.525180069637228,Intel,Intel,0,0,1920,157.3505121487356,512,0,0,Intel,i7,2.7,intel,0
Dell,Gaming,15.6,16,Windows 10,2.62,11.274695179037376,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,Windows 10,1.8,10.695803821362974,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,1.6,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,10.336895919115271,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i3,2.5,nvidia,1
Asus,Notebook,15.6,8,Windows 10,2.0,9.964569481536397,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,celeron,1.1,intel,0
Asus,Notebook,15.6,8,Windows 10,1.99,10.78530512664034,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
Dell,Ultrabook,13.3,8,Windows 10,1.23,11.508729875782148,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,i5,1.6,intel,0
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,11.447173809349158,Intel,Intel,1,1,1920,165.6321180513006,256,0,0,Intel,i7,2.7,intel,0
Dell,Notebook,15.6,16,Windows 10,2.06,11.75837611262137,Intel,Nvidia,1,0,3840,282.42399616439724,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Gaming,15.6,8,Windows 10,2.5,10.986791937486872,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
HP,Notebook,17.0,8,Windows 10,2.6,10.231155141758178,AMD,AMD,0,0,1600,107.98564559226952,0,1024,0,AMD,other,2.5,amd,1
Lenovo,Ultrabook,14.0,16,Windows 10,1.14,11.77941199046351,Intel,Intel,0,1,1920,157.3505121487356,512,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,15.6,8,No OS,2.5,11.039481042980592,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i7,2.8,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.4,10.08485031650177,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.5,intel,0
Acer,Ultrabook,14.0,8,Windows 10,1.8,10.798867571413842,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
Razer,Gaming,14.0,16,Windows 10,1.95,11.838450282382281,Intel,Nvidia,0,0,1920,157.3505121487356,256,0,0,Intel,i7,2.8,nvidia,1
Toshiba,Notebook,13.3,8,Windows 10,1.2,11.076428408072776,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.3,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,11.343281447506488,Intel,Intel,0,1,1920,176.23257360658386,256,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,32,Windows 10,3.8,11.91258522125164,Intel,Nvidia,0,1,1920,127.33567457123112,512,0,0,Intel,i7,2.7,nvidia,1
Acer,Gaming,15.6,8,Linux,2.4,10.539443024584216,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
Dell,Ultrabook,13.3,8,Windows 10,1.2,11.254823838538709,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,1.6,intel,0
MSI,Gaming,15.6,8,Windows 10,2.2,11.058796822674717,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
HP,Notebook,15.6,4,No OS,1.86,9.875235803727964,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.5,intel,0
Toshiba,Notebook,15.6,8,Windows 10,2.0,10.945369335798414,Intel,Intel,0,1,1920,141.21199808219862,0,500,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,2.2,10.798867571413842,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i7,1.8,amd,1
Dell,Notebook,15.6,16,Windows 10,2.2,11.00996549237106,Intel,AMD,0,0,1920,141.21199808219862,256,2048,0,Intel,i7,1.8,amd,1
Lenovo,Gaming,15.6,8,Windows 10,3.31,11.062314653570054,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.6,nvidia,1
Dell,Gaming,17.3,32,Windows 10,4.42,12.02988945197694,Intel,Nvidia,0,1,3840,254.67134914246225,512,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,14.0,8,Windows 10,1.56,11.089532407259076,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.4,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,10.01347673934858,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,celeron,1.1,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,10.257862854323571,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,6,Windows 10,2.04,10.265311417998271,Intel,AMD,0,0,1920,141.21199808219862,0,1024,0,Intel,i3,2.5,amd,1
MSI,Gaming,17.3,8,Windows 10,2.7,11.279934910664343,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i7,2.8,nvidia,1
Toshiba,Notebook,15.6,4,Windows 10,2.1,10.1861987908373,Intel,Intel,0,0,1366,100.45466986113652,128,0,0,Intel,i3,2.1,intel,0
Dell,Notebook,15.6,8,Windows 10,2.06,10.837292019680758,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,8,Windows 10,2.1,10.588970437272568,Intel,AMD,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,amd,1
Toshiba,Notebook,15.6,8,Windows 10,2.0,11.112854382911248,Intel,Intel,0,1,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
Acer,Notebook,15.6,4,Linux,2.1,9.996629929808053,Intel,Intel,0,0,1366,100.45466986113652,128,0,0,Intel,i3,2.5,intel,0
Microsoft,Ultrabook,13.5,8,Windows 10 S,1.252,11.508114390288002,Intel,Intel,1,0,2256,200.84255993695703,256,0,0,Intel,i7,2.8,intel,0
Lenovo,Notebook,15.6,8,Windows 10,1.9,10.682385182116725,Intel,AMD,0,0,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,amd,1
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,10.916769232749665,Intel,Intel,1,1,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,9.830686725695612,AMD,AMD,0,0,1366,100.45466986113652,128,0,0,AMD,other,2.2,amd,1
HP,2 in 1 Convertible,14.0,4,Windows 10,1.63,10.525238618990686,Intel,Nvidia,1,1,1920,157.3505121487356,128,0,0,Intel,i3,2.4,nvidia,1
MSI,Gaming,15.6,16,Windows 10,2.4,11.141069005645882,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.8,nvidia,1
Asus,Ultrabook,14.0,8,Windows 10,1.1,11.00996549237106,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
HP,2 in 1 Convertible,11.6,8,Chrome OS,1.4,10.180156704786587,Intel,Intel,1,0,1366,135.0942111925629,0,0,0,Intel,celeron,1.1,intel,0
LG,Ultrabook,15.6,8,Windows 10,1.09,11.715798714845754,Intel,Intel,0,1,1920,141.21199808219862,512,0,0,Intel,i7,1.8,intel,0
Acer,Gaming,15.6,16,Windows 10,2.5,11.14492549142712,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,nvidia,1
MSI,Gaming,15.6,8,Windows 10,2.2,10.881232905211656,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,nvidia,1
Asus,Notebook,15.6,4,Windows 10,1.86,10.01347673934858,Intel,Intel,0,0,1366,100.45466986113652,128,0,0,Intel,celeron,1.1,intel,0
Dell,Gaming,15.6,16,Windows 10,3.21,11.601652935295686,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,nvidia,1
HP,Notebook,17.3,4,Windows 10,2.5,10.525238618990686,Intel,AMD,0,1,1920,127.33567457123112,256,0,0,Intel,i3,2.5,amd,1
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.19,11.288127045116099,Intel,Intel,1,1,1920,165.6321180513006,512,0,0,Intel,i7,1.8,intel,0
Dell,Gaming,15.6,16,Windows 10,3.49,11.917841088806224,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.9,nvidia,1
HP,Notebook,15.6,4,Windows 10,1.86,10.393320181279313,Intel,AMD,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,amd,1
Dell,Notebook,15.6,4,Windows 10,2.2,10.277609818883528,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.5,amd,1
HP,Notebook,17.3,6,Windows 10,2.65,10.319474445348318,AMD,AMD,0,1,1920,127.33567457123112,0,2048,0,AMD,other,2.4,amd,1
Lenovo,Notebook,15.6,4,Windows 10,2.1,9.737671428556059,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,celeron,1.6,intel,0
Acer,Notebook,14.0,4,Chrome OS,1.45,9.902537101000133,Intel,Intel,0,0,1366,111.93520355955212,0,0,0,Intel,celeron,1.6,intel,0
Lenovo,Notebook,14.0,4,Windows 10,1.7,10.525238618990686,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
HP,Workstation,17.3,8,Windows 10,3.14,11.529376474020564,Intel,Nvidia,0,0,1920,127.33567457123112,0,500,0,Intel,i7,2.8,nvidia,1
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.42,11.834981427528328,Intel,Intel,1,0,2560,209.8006828649808,256,0,0,Intel,i7,2.7,intel,0
Toshiba,Notebook,13.3,8,Windows 10,1.5,10.855964397819733,Intel,Intel,0,1,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,1.38,11.442371232335963,Intel,Intel,1,0,1920,157.3505121487356,512,0,0,Intel,i7,2.7,intel,0
Asus,2 in 1 Convertible,12.5,4,Chrome OS,1.2,10.48137314092762,Intel,Intel,1,0,1920,176.23257360658386,0,0,0,Intel,other,0.9,intel,0
Toshiba,Ultrabook,13.3,16,Windows 10,1.36,11.513001062112693,Intel,Intel,1,0,1920,165.6321180513006,512,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,4,Windows 10,2.1,10.510829537468052,Intel,AMD,0,1,1920,141.21199808219862,0,500,0,Intel,i7,2.7,amd,1
Dell,Gaming,15.6,8,Windows 10,2.56,10.683668026512203,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
Lenovo,Notebook,15.6,4,Windows 10,2.2,9.964569481536397,AMD,AMD,0,0,1920,141.21199808219862,256,0,0,AMD,other,2.9,amd,1
Lenovo,Notebook,15.6,8,Windows 10,2.2,10.037061694246896,AMD,AMD,0,0,1366,100.45466986113652,0,1024,0,AMD,other,3.6,amd,1
Lenovo,Notebook,15.6,4,Windows 10,2.1,10.407646684542572,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,No OS,1.9,10.08485031650177,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,2.18,10.653926749121963,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
Acer,2 in 1 Convertible,13.3,8,Windows 10,1.6,10.882334592260529,Intel,Intel,1,1,1920,165.6321180513006,256,0,0,Intel,i5,1.6,intel,0
Lenovo,Workstation,15.6,16,Windows 7,2.18,11.50121111915713,Intel,Nvidia,0,0,1920,141.21199808219862,512,0,0,Intel,i7,2.5,nvidia,1
Lenovo,Notebook,14.0,8,Windows 10,1.8,11.058125354295145,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,17.3,6,Windows 10,2.71,10.460240182687231,AMD,AMD,0,1,1920,127.33567457123112,0,2048,0,AMD,other,2.5,amd,1
Lenovo,Gaming,15.6,8,Windows 10,2.5,11.10567456328145,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,14.0,8,Linux,1.64,10.968593383882295,Intel,Nvidia,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.8,nvidia,1
Dell,Notebook,15.6,8,Linux,1.98,10.563136893021344,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,intel,0
Asus,Notebook,14.0,4,Windows 10,1.5,9.67271749319976,Intel,Intel,0,0,1920,157.3505121487356,0,0,0,Intel,celeron,1.1,intel,0
Dell,Notebook,15.6,16,Windows 10,1.93,11.238665508885735,Intel,Intel,0,0,1920,141.21199808219862,512,0,0,Intel,i5,2.6,intel,0
